scaff	start	end	gene	haplo	order	Ds	SEDs	Dn	SEDn	geneY.x	ortho	geneY.y	St	orderchp
Mvlyc1064A1_A1	2081702	2084202	Mvlyc1064A1_A1_g786.t1	Mvlyc1064A1	N	0.0532	0.0132	0.0246	0.0045	Mvlyc1064A1_A2_g2376.t2	OG0001196	Mvlyc1064A1_A2_g2376.t2	2081702	754
Mvlyc1064A1_A1	2084395	2085310	Mvlyc1064A1_A1_g787.t1	Mvlyc1064A1	N	0.024	0.0108	0.0234	0.0065	Mvlyc1064A1_A2_g2377.t1	OG0001197	Mvlyc1064A1_A2_g2377.t1	2084395	755
Mvlyc1064A1_A1	2085727	2087119	Mvlyc1064A1_A1_g788.t1	Mvlyc1064A1	N	0.018	0.0074	0.0188	0.0049	Mvlyc1064A1_A2_g2378.t1	OG0001198	Mvlyc1064A1_A2_g2378.t1	2085727	756
Mvlyc1064A1_A1	2088760	2090384	Mvlyc1064A1_A1_g789.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2088760	757
Mvlyc1064A1_A1	2091293	2095038	Mvlyc1064A1_A1_g790.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2091293	758
Mvlyc1064A1_A1	2097013	2097556	Mvlyc1064A1_A1_g791.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2097013	759
Mvlyc1064A1_A1	2097615	2099010	Mvlyc1064A1_A1_g792.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2097615	760
Mvlyc1064A1_A1	2106148	2106707	Mvlyc1064A1_A1_g793.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2106148	761
Mvlyc1064A1_A1	2110473	2111609	Mvlyc1064A1_A1_g794.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2110473	762
Mvlyc1064A1_A1	2111797	2112771	Mvlyc1064A1_A1_g795.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2111797	763
Mvlyc1064A1_A1	2113264	2116365	Mvlyc1064A1_A1_g796.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2113264	764
Mvlyc1064A1_A1	2117023	2117963	Mvlyc1064A1_A1_g797.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2117023	765
Mvlyc1064A1_A1	2118770	2123063	Mvlyc1064A1_A1_g798.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2118770	766
Mvlyc1064A1_A1	2123214	2123681	Mvlyc1064A1_A1_g799.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2123214	767
Mvlyc1064A1_A1	2125011	2125376	Mvlyc1064A1_A1_g800.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2125011	768
Mvlyc1064A1_A1	2134027	2134782	Mvlyc1064A1_A1_g801.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2134027	769
Mvlyc1064A1_A1	2136752	2138855	Mvlyc1064A1_A1_g802.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2136752	770
Mvlyc1064A1_A1	2138970	2141225	Mvlyc1064A1_A1_g803.t1	Mvlyc1064A1	N	0.0468	0.009	0.0604	0.0071	Mvlyc1064A1_A2_g2250.t1	OG0001201	Mvlyc1064A1_A2_g2250.t1	2138970	771
Mvlyc1064A1_A1	2141875	2142896	Mvlyc1064A1_A1_g804.t1	Mvlyc1064A1	N	0.0547	0.0209	0.0124	0.0051	Mvlyc1064A1_A2_g2251.t1	OG0001202	Mvlyc1064A1_A2_g2251.t1	2141875	772
Mvlyc1064A1_A1	2146292	2146864	Mvlyc1064A1_A1_g805.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2146292	773
Mvlyc1064A1_A1	2149810	2150010	Mvlyc1064A1_A1_g806.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2149810	774
Mvlyc1064A1_A1	2150357	2158495	Mvlyc1064A1_A1_g807.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2150357	775
Mvlyc1064A1_A1	2161571	2163568	Mvlyc1064A1_A1_g808.t2	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2161571	776
Mvlyc1064A1_A1	2163605	2165047	Mvlyc1064A1_A1_g809.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2163605	777
Mvlyc1064A1_A1	2165490	2170018	Mvlyc1064A1_A1_g810.t2	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2165490	778
Mvlyc1064A1_A1	2171547	2173880	Mvlyc1064A1_A1_g811.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2171547	779
Mvlyc1064A1_A1	2174490	2176882	Mvlyc1064A1_A1_g813.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2174490	780
Mvlyc1064A1_A1	2177213	2180080	Mvlyc1064A1_A1_g814.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2177213	781
Mvlyc1064A1_A1	2181536	2182498	Mvlyc1064A1_A1_g815.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2181536	782
Mvlyc1064A1_A1	2182886	2184721	Mvlyc1064A1_A1_g816.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2182886	783
Mvlyc1064A1_A1	2184821	2185246	Mvlyc1064A1_A1_g817.t1	Mvlyc1064A1	N	0.0445	0.0259	0.0733	0.0217	Mvlyc1064A1_A2_g1500.t1	OG0001204	Mvlyc1064A1_A2_g1500.t1	2184821	784
Mvlyc1064A1_A1	2186746	2188268	Mvlyc1064A1_A1_g818.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2186746	785
Mvlyc1064A1_A1	2189643	2191295	Mvlyc1064A1_A1_g819.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2189643	786
Mvlyc1064A1_A1	2192032	2193462	Mvlyc1064A1_A1_g820.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2192032	787
Mvlyc1064A1_A1	2194410	2199254	Mvlyc1064A1_A1_g821.t1	Mvlyc1064A1	N	0.0299	0.0058	0.0104	0.0022	Mvlyc1064A1_A2_g2371.t2	OG0001205	Mvlyc1064A1_A2_g2371.t2	2194410	788
Mvlyc1064A1_A1	2201244	2202638	Mvlyc1064A1_A1_g822.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2201244	789
Mvlyc1064A1_A1	2205155	2205941	Mvlyc1064A1_A1_g823.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2205155	790
Mvlyc1064A1_A1	2207283	2207567	Mvlyc1064A1_A1_g824.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2207283	791
Mvlyc1064A1_A1	2208436	2210845	Mvlyc1064A1_A1_g825.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2208436	792
Mvlyc1064A1_A1	2211173	2212373	Mvlyc1064A1_A1_g826.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2211173	793
Mvlyc1064A1_A1	2212462	2215005	Mvlyc1064A1_A1_g827.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2212462	794
Mvlyc1064A1_A1	2216274	2216588	Mvlyc1064A1_A1_g828.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2216274	795
Mvlyc1064A1_A1	2216661	2216996	Mvlyc1064A1_A1_g829.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2216661	796
Mvlyc1064A1_A1	2217537	2218555	Mvlyc1064A1_A1_g831.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2217537	797
Mvlyc1064A1_A1	2217998	2218871	Mvlyc1064A1_A1_g832.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2217998	798
Mvlyc1064A1_A1	2218881	2219306	Mvlyc1064A1_A1_g833.t1	Mvlyc1064A1	N	0.0228	0.0162	0.009	0.0052	Mvlyc1064A1_A2_g2022.t1	OG0001206	Mvlyc1064A1_A2_g2022.t1	2218881	799
Mvlyc1064A1_A1	2219385	2222186	Mvlyc1064A1_A1_g834.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2219385	800
Mvlyc1064A1_A1	2222234	2223409	Mvlyc1064A1_A1_g835.t2	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2222234	801
Mvlyc1064A1_A1	2223498	2224698	Mvlyc1064A1_A1_g836.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2223498	802
Mvlyc1064A1_A1	2225026	2226451	Mvlyc1064A1_A1_g837.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2225026	803
Mvlyc1064A1_A1	2226907	2227557	Mvlyc1064A1_A1_g838.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2226907	804
Mvlyc1064A1_A1	2227973	2228775	Mvlyc1064A1_A1_g839.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2227973	805
Mvlyc1064A1_A1	2228564	2229678	Mvlyc1064A1_A1_g840.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2228564	806
Mvlyc1064A1_A1	2230879	2231736	Mvlyc1064A1_A1_g842.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2230879	807
Mvlyc1064A1_A1	2232046	2232462	Mvlyc1064A1_A1_g843.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2232046	808
Mvlyc1064A1_A1	2232519	2233174	Mvlyc1064A1_A1_g844.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2232519	809
Mvlyc1064A1_A1	2234595	2235691	Mvlyc1064A1_A1_g845.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2234595	810
Mvlyc1064A1_A1	2237077	2237397	Mvlyc1064A1_A1_g846.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2237077	811
Mvlyc1064A1_A1	2238742	2239464	Mvlyc1064A1_A1_g847.t1	Mvlyc1064A1	N	0.0219	0.011	0.0132	0.005	Mvlyc1064A1_A2_g1691.t1	OG0001208	Mvlyc1064A1_A2_g1691.t1	2238742	812
Mvlyc1064A1_A1	2240446	2242319	Mvlyc1064A1_A1_g848.t2	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2240446	813
Mvlyc1064A1_A1	2241158	2242757	Mvlyc1064A1_A1_g849.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2241158	814
Mvlyc1064A1_A1	2245378	2245782	Mvlyc1064A1_A1_g850.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2245378	815
Mvlyc1064A1_A1	2246376	2250905	Mvlyc1064A1_A1_g851.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2246376	816
Mvlyc1064A1_A1	2251103	2251573	Mvlyc1064A1_A1_g852.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2251103	817
Mvlyc1064A1_A1	2256904	2258100	Mvlyc1064A1_A1_g853.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2256904	818
Mvlyc1064A1_A1	2258659	2260168	Mvlyc1064A1_A1_g854.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2258659	819
Mvlyc1064A1_A1	2260234	2260884	Mvlyc1064A1_A1_g855.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2260234	820
Mvlyc1064A1_A1	2261300	2262102	Mvlyc1064A1_A1_g856.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2261300	821
Mvlyc1064A1_A1	2261891	2263005	Mvlyc1064A1_A1_g857.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2261891	822
Mvlyc1064A1_A1	2263210	2264163	Mvlyc1064A1_A1_g859.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2263210	823
Mvlyc1064A1_A1	2264206	2265063	Mvlyc1064A1_A1_g860.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2264206	824
Mvlyc1064A1_A1	2265466	2267909	Mvlyc1064A1_A1_g861.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2265466	825
Mvlyc1064A1_A1	2268042	2269343	Mvlyc1064A1_A1_g862.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2268042	826
Mvlyc1064A1_A1	2270015	2271697	Mvlyc1064A1_A1_g863.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2270015	827
Mvlyc1064A1_A1	2272368	2278003	Mvlyc1064A1_A1_g865.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2272368	828
Mvlyc1064A1_A1	2272531	2275909	Mvlyc1064A1_A1_g866.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2272531	829
Mvlyc1064A1_A1	2277680	2284828	Mvlyc1064A1_A1_g867.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2277680	830
Mvlyc1064A1_A1	2285087	2286303	Mvlyc1064A1_A1_g868.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2285087	831
Mvlyc1064A1_A1	2285930	2286379	Mvlyc1064A1_A1_g869.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2285930	832
Mvlyc1064A1_A1	2286621	2290922	Mvlyc1064A1_A1_g870.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2286621	833
Mvlyc1064A1_A1	2291613	2296192	Mvlyc1064A1_A1_g871.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2291613	834
Mvlyc1064A1_A1	2297490	2300167	Mvlyc1064A1_A1_g872.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2297490	835
Mvlyc1064A1_A1	2299908	2302025	Mvlyc1064A1_A1_g873.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2299908	836
Mvlyc1064A1_A1	2302586	2304454	Mvlyc1064A1_A1_g874.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2302586	837
Mvlyc1064A1_A1	2304630	2305166	Mvlyc1064A1_A1_g875.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2304630	838
Mvlyc1064A1_A1	2306015	2307538	Mvlyc1064A1_A1_g876.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2306015	839
Mvlyc1064A1_A1	2308377	2309237	Mvlyc1064A1_A1_g877.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2308377	840
Mvlyc1064A1_A1	2309675	2311322	Mvlyc1064A1_A1_g878.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2309675	841
Mvlyc1064A1_A1	2311352	2313338	Mvlyc1064A1_A1_g879.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2311352	842
Mvlyc1064A1_A1	2313355	2314020	Mvlyc1064A1_A1_g880.t2	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2313355	843
Mvlyc1064A1_A1	2316062	2320377	Mvlyc1064A1_A1_g881.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2316062	844
Mvlyc1064A1_A1	2320657	2323722	Mvlyc1064A1_A1_g882.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2320657	845
Mvlyc1064A1_A1	2325776	2329811	Mvlyc1064A1_A1_g883.t3	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2325776	846
Mvlyc1064A1_A1	2330590	2331132	Mvlyc1064A1_A1_g884.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2330590	847
Mvlyc1064A1_A1	2331503	2332171	Mvlyc1064A1_A1_g885.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2331503	848
Mvlyc1064A1_A1	2332634	2338895	Mvlyc1064A1_A1_g886.t2	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2332634	849
Mvlyc1064A1_A1	2340993	2344985	Mvlyc1064A1_A1_g887.t2	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2340993	850
Mvlyc1064A1_A1	2345490	2347808	Mvlyc1064A1_A1_g888.t2	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2345490	851
Mvlyc1064A1_A1	2348404	2352044	Mvlyc1064A1_A1_g889.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2348404	852
Mvlyc1064A1_A1	2352290	2355550	Mvlyc1064A1_A1_g890.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2352290	853
Mvlyc1064A1_A1	2355996	2357288	Mvlyc1064A1_A1_g891.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2355996	854
Mvlyc1064A1_A1	2357800	2362104	Mvlyc1064A1_A1_g892.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2357800	855
Mvlyc1064A1_A1	2362681	2364687	Mvlyc1064A1_A1_g893.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2362681	856
Mvlyc1064A1_A1	2364948	2369555	Mvlyc1064A1_A1_g895.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2364948	857
Mvlyc1064A1_A1	2369884	2371454	Mvlyc1064A1_A1_g896.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2369884	858
Mvlyc1064A1_A1	2371863	2373353	Mvlyc1064A1_A1_g897.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2371863	859
Mvlyc1064A1_A1	2373779	2374417	Mvlyc1064A1_A1_g898.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2373779	860
Mvlyc1064A1_A1	2375501	2376791	Mvlyc1064A1_A1_g899.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2375501	861
Mvlyc1064A1_A1	2377297	2381904	Mvlyc1064A1_A1_g900.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2377297	862
Mvlyc1064A1_A1	2382046	2385423	Mvlyc1064A1_A1_g901.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2382046	863
Mvlyc1064A1_A1	2385738	2388704	Mvlyc1064A1_A1_g902.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2385738	864
Mvlyc1064A1_A1	2389247	2390770	Mvlyc1064A1_A1_g903.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2389247	865
Mvlyc1064A1_A1	2391830	2396164	Mvlyc1064A1_A1_g904.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2391830	866
Mvlyc1064A1_A1	2396729	2403559	Mvlyc1064A1_A1_g905.t2	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2396729	867
Mvlyc1064A1_A1	2403926	2408317	Mvlyc1064A1_A1_g906.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2403926	868
Mvlyc1064A1_A1	2409081	2410475	Mvlyc1064A1_A1_g907.t2	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2409081	869
Mvlyc1064A1_A1	2411103	2413167	Mvlyc1064A1_A1_g908.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2411103	870
Mvlyc1064A1_A1	2413883	2418278	Mvlyc1064A1_A1_g909.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2413883	871
Mvlyc1064A1_A1	2418862	2419254	Mvlyc1064A1_A1_g910.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2418862	872
Mvlyc1064A1_A1	2420371	2424745	Mvlyc1064A1_A1_g911.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2420371	873
Mvlyc1064A1_A1	2424924	2425979	Mvlyc1064A1_A1_g912.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2424924	874
Mvlyc1064A1_A1	2426047	2426955	Mvlyc1064A1_A1_g913.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2426047	875
Mvlyc1064A1_A1	2427395	2429105	Mvlyc1064A1_A1_g914.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2427395	876
Mvlyc1064A1_A1	2430366	2435094	Mvlyc1064A1_A1_g915.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2430366	877
Mvlyc1064A1_A1	2435220	2437910	Mvlyc1064A1_A1_g916.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2435220	878
Mvlyc1064A1_A1	2438219	2439586	Mvlyc1064A1_A1_g917.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2438219	879
Mvlyc1064A1_A1	2440064	2440631	Mvlyc1064A1_A1_g918.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2440064	880
Mvlyc1064A1_A1	2441046	2445790	Mvlyc1064A1_A1_g919.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2441046	881
Mvlyc1064A1_A1	2446430	2446997	Mvlyc1064A1_A1_g920.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2446430	882
Mvlyc1064A1_A1	2447577	2448891	Mvlyc1064A1_A1_g921.t2	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2447577	883
Mvlyc1064A1_A1	2449375	2452506	Mvlyc1064A1_A1_g922.t2	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2449375	884
Mvlyc1064A1_A1	2453106	2456285	Mvlyc1064A1_A1_g923.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2453106	885
Mvlyc1064A1_A1	2456461	2460352	Mvlyc1064A1_A1_g924.t2	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2456461	886
Mvlyc1064A1_A1	2461617	2462238	Mvlyc1064A1_A1_g925.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2461617	887
Mvlyc1064A1_A1	2463279	2464505	Mvlyc1064A1_A1_g926.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2463279	888
Mvlyc1064A1_A1	2464737	2467848	Mvlyc1064A1_A1_g927.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2464737	889
Mvlyc1064A1_A1	2468524	2471634	Mvlyc1064A1_A1_g928.t2	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2468524	890
Mvlyc1064A1_A1	2472135	2476109	Mvlyc1064A1_A1_g929.t2	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2472135	891
Mvlyc1064A1_A1	2476251	2477768	Mvlyc1064A1_A1_g930.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2476251	892
Mvlyc1064A1_A1	2478300	2480693	Mvlyc1064A1_A1_g931.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2478300	893
Mvlyc1064A1_A1	2481473	2483196	Mvlyc1064A1_A1_g932.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2481473	894
Mvlyc1064A1_A1	2483937	2484745	Mvlyc1064A1_A1_g933.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2483937	895
Mvlyc1064A1_A1	2488114	2489122	Mvlyc1064A1_A1_g936.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2488114	897
Mvlyc1064A1_A1	2491460	2492075	Mvlyc1064A1_A1_g937.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2491460	898
Mvlyc1064A1_A1	2492581	2494559	Mvlyc1064A1_A1_g938.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2492581	899
Mvlyc1064A1_A1	2495278	2496472	Mvlyc1064A1_A1_g939.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2495278	900
Mvlyc1064A1_A1	2498085	2498972	Mvlyc1064A1_A1_g940.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2498085	901
Mvlyc1064A1_A1	2500556	2501030	Mvlyc1064A1_A1_g941.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2500556	902
Mvlyc1064A1_A1	2503758	2506154	Mvlyc1064A1_A1_g942.t1	Mvlyc1064A1	N	0.0405	0.0078	0.0191	0.0036	Mvlyc1064A1_A2_g2165.t1	OG0001215	Mvlyc1064A1_A2_g2165.t1	2503758	903
Mvlyc1064A1_A1	2508363	2508665	Mvlyc1064A1_A1_g943.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2508363	904
Mvlyc1064A1_A1	2509191	2511062	Mvlyc1064A1_A1_g944.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2509191	905
Mvlyc1064A1_A1	2511157	2511465	Mvlyc1064A1_A1_g945.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2511157	906
Mvlyc1064A1_A1	2512135	2513349	Mvlyc1064A1_A1_g946.t1	Mvlyc1064A1	N	0.0585	0.0153	0.0321	0.0072	Mvlyc1064A1_A2_g1775.t1	OG0001216	Mvlyc1064A1_A2_g1775.t1	2512135	907
Mvlyc1064A1_A1	2515006	2516109	Mvlyc1064A1_A1_g947.t1	Mvlyc1064A1	N	0.0503	0.0123	0.044	0.0079	Mvlyc1064A1_A2_g1973.t1	OG0001217	Mvlyc1064A1_A2_g1973.t1	2515006	908
Mvlyc1064A1_A1	2516666	2518918	Mvlyc1064A1_A1_g948.t1	Mvlyc1064A1	N	0.0312	0.0076	0.0175	0.0039	Mvlyc1064A1_A2_g1972.t1	OG0001218	Mvlyc1064A1_A2_g1972.t1	2516666	909
Mvlyc1064A1_A1	2519820	2520768	Mvlyc1064A1_A1_g949.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2519820	910
Mvlyc1064A1_A1	2526521	2530846	Mvlyc1064A1_A1_g950.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2526521	911
Mvlyc1064A1_A1	2530973	2531257	Mvlyc1064A1_A1_g951.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2530973	912
Mvlyc1064A1_A1	2531392	2531951	Mvlyc1064A1_A1_g952.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2531392	913
Mvlyc1064A1_A1	2533178	2539500	Mvlyc1064A1_A1_g953.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2533178	914
Mvlyc1064A1_A1	2540612	2546864	Mvlyc1064A1_A1_g954.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2540612	915
Mvlyc1064A1_A1	2547847	2548317	Mvlyc1064A1_A1_g955.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2547847	916
